track_id,Name,Latitude,Longitude,City,Country,Website,Category,Review Velocity (12m),Hero Image URL,Management Issues,Structural Issues,Owner Activity,Top Reviews Snippet,Maps URL,Official Website,building_sqm,b2b_density,catchment_area_size,is_indoor,is_outdoor,is_sim,NUTS_ID,NUTS_NAME,disposable_income_pps,wealth_data_year,data_quality_score,track_length_m,website_track_length_m
205,Kart-Center Erfurt,51.0079167,11.0204243,Erfurt,Germany,http://www.kart-center-erfurt.de,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwU6QomxvAKAkbqmtJv9pJ651XmmtuL7mcoJkIHvASSk1u0xYv9pxREln0W6ezRFLnjdA3xaslItASs1t32CiZWqPUrZQ6UKKRNyLaIIcLL77rgxD5Es81tSmPBzDZsWapg7d6BFA=w408-h544-k-no,True,False,False,"it was expensive, considering the costs, but it was incredibly fun and the guys were very friendly! we had a great time. | terrible staff... you don't get proper instructions and everyone seems totally annoyed. safety is also a very low priority.  you pay so much money... only to spend most of your time standing still (and you don't get any compensation because the next group goes straight in). other riders seem to have mistaken go-karting for bumper cars... but the staff did nothing about it. others have had similar experiences, and even when they brought it up at reception, they just brushed it off.  i've been go-karting many times before, but i've never experienced anything like this... | had a lot of fun!","https://www.google.com/maps/place/Kart-Center+Erfurt/@51.0079086,11.0201093,17z/data=!3m1!4b1!4m6!3m5!1s0x47a46d3e510c898f:0x68c2ab6909568ec4!8m2!3d51.0079086!4d11.0201093!16s%2Fg%2F1tcy7xgy?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.kart-center-erfurt.de/,5632.0,433.0,1176.92,True,False,True,DEG0,Thüringen,22900.0,2022,100,439,800
2072,Karting at Haynes,51.0417893,-2.5562281,Dorset and Somerset,United Kingdom,https://southwestkarting.co.uk/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipOUqa6WUPAKY2vMdZxG_j4KgYtCwC4IuxLq57xH=w408-h271-k-no,True,True,False,"great fun, great staff 👍🏻 … | just came back from a double 15min session in the rain, which was great fun. the karts and the clothing/equipment were all good, the staff were friendly and it was nice to have lockers to put keys and phones in. it was just a shame there were no toilets at the pits/waiting area. the main reason for only giving 4 stars though is because our group had a mix of adults and kids that hadn't karted before, so there was a big speed differential across the group, which i felt was a bit unsafe for the kids. there were also a lot of spins, particularly in the second session, in which i only got 1 full lap in the whole 15min where the kart wasn't being restricted due to the marshalls having to go on to the circuit to help people, so that was a bit frustrating. i would like to go back again, if i knew i was going to be in a group of similar paced karters, or to have a go in the dry. | despite the wet weather today, we all had a very great time! the staff were amazing and very friendly. we will definitely be back, thank you very much!","https://www.google.com/maps/place/Karting+at+Haynes/@51.0410363,-2.5574605,17z/data=!3m1!4b1!4m6!3m5!1s0x487239334d0205c3:0xc72fe8de88d42379!8m2!3d51.0410363!4d-2.5574605!16s%2Fg%2F11c6cbng__?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.southwestkarting.co.uk/,8926.65,5.0,1705.05,True,True,True,UKK2,Dorset and Somerset,21500.0,2021 (Estimated),100,202,-1
558,Görlitz Ring,51.0582704,14.9550785,Görlitz,Germany,https://www.kartbahn-goerlitz-ring.de,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPwZB8cG3JO5YK6VYAx0cLf2acpEexXhp-H87fO=w436-h240-k-no,True,True,False,"simply awesome, i highly recommend it, it's a really awesome* track!!! | very nice and fun. | beautiful grounds, excellent food. friendly staff, many of whom speak german.","https://www.google.com/maps/place/Kart+track+G%C3%B6rlitz+ring/@51.0573284,14.9540579,17z/data=!3m1!4b1!4m6!3m5!1s0x4708df43d1d5af49:0x1345c8a53fbf1768!8m2!3d51.0573284!4d14.9540579!16s%2Fg%2F1w0j2xh0?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.kartbahn-goerlitz-ring.de/,,21.0,779.35,False,False,True,PL51,Dolnośląskie,17500.0,2022,100,830,-1
84,eKart,51.0659052,3.7326211,Gent,Belgium,https://www.ekart.be/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0Wcry75KFHetl3UjhhsntcF3wXtDB2qUkmA8QT_M3o41k3hVClzu_1CmdRT8PiR6kNN61QFBPQpL4NWOwdSUX4DLV5sLuykDPczYr09guYj2T3ma5QbCLw9saBZnI3ZmAi8CM=w408-h306-k-no,True,True,False,"super cool place for a day trip! it's also great as a gift! all the people are friendly, too. | dear bol,  thank you very much for your review at e-kart gent. we're glad to hear you enjoyed your visit.  please let us know (marketing@olearys.be) what we can do to improve your next visit.  we hope to welcome you back soon for even more karting fun.  sincerely, sebastiaan | dear didier,  thank you very much for your excellent review. we're delighted to hear that your experience at e-kart gent was excellent. we strive for quality, safety, and hospitality every day, and your rating is a wonderful recognition of our team.  we look forward to welcoming you back soon for even more karting fun.  sincerely, sebastiaan","https://www.google.com/maps/place/E-Kart/@51.0659444,3.7322733,17z/data=!3m1!4b1!4m6!3m5!1s0x47c37131d90ea29b:0xb92be369b47e1391!8m2!3d51.0659444!4d3.7322733!16s%2Fg%2F11cltj0zpy?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.e-kart.be/,0.0,635.0,792.14,False,False,False,BE23,Prov. Oost-Vlaanderen,31700.0,2023,100,0,450
104,Inkart nv,51.0735303,4.3450166,Prov. Antwerpen,Belgium,https://www.inkart.be/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPTS5Jnw6B8cc0vOypRtNKmlXuM7pgaPhv-JTwo=w408-h272-k-no,True,False,False,"great job, friendly staff | no possibility to eat anything around 3pm, e.g. pancakes | great job, friendly welcome...and pancakes😋😋😋 …","https://www.google.com/maps/place/Inkart+nv/@51.0732021,4.3449843,17z/data=!3m1!4b1!4m6!3m5!1s0x47c3ee75fc966bef:0x8ddcffac559b0a13!8m2!3d51.0732021!4d4.3449843!16s%2Fg%2F1tgn8sp8?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://inkart.be/,3494.68,218.0,1323.02,True,False,False,BE21,Prov. Antwerpen,30000.0,2023,100,320,-1
99,BattleKart Gent,51.0740776,3.7427723,Prov. Oost-Vlaanderen,Belgium,https://www.battlekart.com/nl/gent,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPxOIKC2zfB-FWPIhRsxll5zmCmnQIXN3SspwqP=w408-h272-k-no,True,True,False,"beware that you specify which tracks you want to play or you will drive the boring ones, otherwise very exquisite. | hi lynn, thank you for your review. we're glad you enjoyed your experience at battlekart. as part of our continuous improvement process, we always listen to our customers. finally, you can rest assured that our teams are working hard every day to ensure 100% customer satisfaction. | do you love action, competition, and pure fun? then battlekart is definitely for you. the combination of real karts with digital tracks and power-ups feels like you're in the middle of a video game. everything works smoothly, the game modes are varied, and every round is exciting. the service is not only top-notch on-site: they also respond quickly, kindly, and super professionally via email. special thanks to luca. from reservation to aftercare, everything runs smoothly and clearly. in short: highly recommended for friends, family, or colleagues who want to experience something unforgettable together.  we'll definitely be back 😃.","https://www.google.com/maps/place/BattleKart+Gent/@51.0741707,3.7428744,17z/data=!3m1!4b1!4m6!3m5!1s0x47c3773eaf7f962d:0x2d3f35a755d3d32f!8m2!3d51.0741707!4d3.7428744!16s%2Fg%2F11y5fzrh0l?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.battlekart.com/gent,0.0,687.0,1456.87,False,False,False,BE23,Prov. Oost-Vlaanderen,31700.0,2023,100,0,-1
2110,North Devon Karting Centre,51.0874476,-4.0797467,Devon,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwumi6Rbx6oSkMfO0z7RzM2VPslTRZbhilw2hym9JgXPYCNTDR3yddNvXkvH7STvS4_Xlpqtap4tHsljtKOwTDRH0xIVXrEX-frJdAf3GhHdEFl7ssjh4LU3OuzyWwJSS6FnOu=w426-h240-k-no,True,True,False,"wish i had read the reviews first and not the out of date website! website states children can ride with an adult, turned up this morning to be told they no longer have the double karts and kids have to be a min height. the excuse was they got the new karts ""only in march"" (so, ready for the new season i presume?) and that they ""hadn't had time to update their website yet"" when i challenged what was stated on their website. several reviews pointing this disappointment out now - perhaps time to update your website info! | plenty of time on the track. good speed and not too much of anyone isn't super confident but great for fun and a bit of competitiveness | very poorly maintained and unimaginative mini golf course.","https://www.google.com/maps/place/Pebble+Ridge+Adventure+Golf+and+Go+Karts/@51.0433304,-5.3889436,9z/data=!4m10!1m2!2m1!1sNorth+Devon+Karting+Centre++United+Kingdom!3m6!1s0x486c3d8a5239dc8d:0xe6596d56839b8a80!8m2!3d51.0433304!4d-4.2353791!15sCipOb3J0aCBEZXZvbiBLYXJ0aW5nIENlbnRyZSAgVW5pdGVkIEtpbmdkb21aKyIpbm9ydGggZGV2b24ga2FydGluZyBjZW50cmUgdW5pdGVkIGtpbmdkb22SARVtaW5pYXR1cmVfZ29sZl9jb3Vyc2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjFOWFpRV1VSM0VBReABAPoBBAgAEEQ!16s%2Fg%2F12hphcs3m?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.pebble-ridge.co.uk/,6898.12,68.0,957.43,True,False,False,UKK4,Devon,21500.0,2021 (Estimated),85,441,-1
122,Racelandkart,51.0955714,5.5349351,Oudsbergen,Belgium,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipNHrlFuwsNChULzMnM43Qrb654J8bDoLTuYsU26=w428-h240-k-no,False,True,False,"thank you for your feedback, gaëlle. 🤝 we'd like to know exactly what went wrong during your visit so we can learn from it and improve your experience! you can always contact us at info@racelandkart.be … | thanks for your review, jari! 🏆 … | thanks for your review! 🤩 …","https://www.google.com/maps/place/Racelandkart/@51.0957353,5.5345157,17z/data=!3m1!4b1!4m6!3m5!1s0x47c0d6f8823addd7:0x3be8030e3f7c957c!8m2!3d51.0957353!4d5.5345157!16s%2Fg%2F1tfl8t7m?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.racelandkart.be/,3593.66,61.0,889.5,True,False,False,BE22,Prov. Limburg (BE),27300.0,2023,75,838,-1
34,All In Echt,51.1077554,5.8870123,Echt,Netherlands,https://www.allinecht.nl/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipMUknF3MWxbs24izDvz6A3vVY02XeZGixeb_zas=w433-h240-k-no,True,False,False,"it was a very successful afternoon. very friendly service. very helpful. delicious food. | the activities (curling and pixel) were a lot of fun. the same goes for the reception at the curling area. friendly and customer-focused.  we were less enthusiastic about the reception upon arrival. the computers were malfunctioning, and we were sent upstairs without any explanation. then at the pixel: luckily, we had figured out for ourselves that a pass was required, so we picked it up. unfortunately, there was no further instruction, and we had to figure it out on our own. that made half an hour fly by. | we went to play curling 🥌 for my son's birthday party with six of our children. it was great fun, well-organized, and reasonably priced. they loved it! …","https://www.google.com/maps/place/All+in+Echt/@51.1075997,5.8873928,17z/data=!3m1!4b1!4m6!3m5!1s0x47c0b61d1d5302e1:0x5582bab89bea0951!8m2!3d51.1075997!4d5.8873928!16s%2Fg%2F1jkvcz1j1?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.allinecht.nl/,4499.54,300.0,1372.93,True,False,False,NL42,Limburg (NL),24600.0,2022,100,279,-1
576,Automodellsport-Club Langenfeld e.V.,51.1111134,6.9250938,Düsseldorf,Germany,,Karting,7,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwARERVKrTrqw5i9U5xV3KLgrgJXL4q4zfL9yzLkIg-TkPFHPYchRLuL2FgeIq5H5l-v-sio9GWOP7e-iq_-JhaDupN7SUeAKN3m8P9rnSOuQnTHdemmXMqIg-3HCYEhDO9eMD3=w426-h240-k-no,False,True,False,"mega track | far too huge for the small 1/10 buggies; my hills are oversized. it's a shame. if it were flatter, you could probably drive there well with a 1/10. my car was as small as a 1/24 scale car on the track. maybe it will be better next year. | from now on they will also drive 1:8","https://www.google.com/maps/place/AMC+Langenfeld/@51.1111028,6.9248232,17z/data=!3m1!4b1!4m6!3m5!1s0x47bf329af046d9e3:0x3d911571a9183858!8m2!3d51.1111028!4d6.9248232!16s%2Fg%2F11cn5pt2f4?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.amc-langenfeld.de/,2035.0,455.0,1058.5,True,False,False,DEA1,Düsseldorf,29300.0,2022,75,243,-1
276,Sommerrodelbahn Eckartsberga,51.1184315,11.5602915,Sachsen-Anhalt,Germany,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPVWAIOQuAgYN52mu-Ygd0qdzMd2LHy_LRDDRR-=w408-h544-k-no,True,False,False,beautiful and well-maintained facility with friendly staff. keep it up. | our son had a lot of fun on the summer toboggan run. the facility was very well maintained and the staff was very friendly. we'd love to come back. | great experience for young and old.,"https://www.google.com/maps/place/Sommerrodelbahn+Eckartsberga/@51.1193824,11.5618139,17z/data=!3m1!4b1!4m6!3m5!1s0x47a42005243d5777:0x8047c411eb53911e!8m2!3d51.1193824!4d11.5618139!16s%2Fg%2F1tfs9vvr?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.sommerrodelbahn-eckartsberga.de/,32.29,20.0,701.44,False,False,False,DEE0,Sachsen-Anhalt,22000.0,2022,75,417,850
1615,TeamSport Karting Crawley,51.1354246,-0.1641843,Crawley,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/crawley,Karting,10,https://lh3.googleusercontent.com/p/AF1QipMP-hAH0iAtdtrf6Az5Jb8PQP3CK-DrYzHqtBoJ=w426-h240-k-no,True,True,False,"good track, friendly staff | we love the staff at teamsport they go above and beyond to help you. its a great track. | well organised, friendly staff, great fun","https://www.google.com/maps/place/TeamSport+Go+Karting+Crawley/@51.1355835,-0.1641365,17z/data=!3m1!4b1!4m6!3m5!1s0x48759847e56fcf33:0xa87a0cf6a528c2ef!8m2!3d51.1355835!4d-0.1641365!16s%2Fg%2F1232v86gx?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.team-sport.co.uk/go-kart-tracks/crawley?utm_source=Google&utm_medium=Local,2534.0,290.0,1345.22,True,False,False,UKJ2,"Surrey, East and West Sussex",21500.0,2021 (Estimated),100,218,750
255,Karthalle Coswig,51.1479025,13.539857,Coswig,Germany,https://www.karthalle-coswig.de/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl1Xknn36sdTz52stnX0HI_ZRgB6gE23POlYD8jzdzlObYSi1y12HpbvGBDWxkv58H96foQu5yTex2qWVPf6m8ZFnvx-w_0OQO2noCkRDC4SdxaupuHwGOc5HFgcnqI1xK8HgO=w408-h306-k-no,True,True,False,"it was a lot of fun and we will definitely come back again. | thanks so much | we went to the go-kart track for our company party and had a blast! the staff were very friendly and approachable. the somewhat old track had an authentic charm that was just perfect for go-karting. i also really liked the uneven surface, as it added a bit of challenge as the speed increased. a thoroughly enjoyable evening!","https://www.google.com/maps/place/Karthalle+Coswig/@51.1476242,13.5399876,17z/data=!3m1!4b1!4m6!3m5!1s0x4709d69de5d9b373:0x4ccb2237e5331bde!8m2!3d51.1476242!4d13.5399876!16s%2Fg%2F1tgpwxmn?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.karthalle-coswig.de/,3801.84,83.0,538.01,True,False,False,DED2,Dresden,23700.0,2022,100,856,-1
111,Goodwill Karting,51.1493971,4.8923254,Olen,Belgium,https://www.goodwillkarting.be,Karting,10,https://lh3.googleusercontent.com/p/AF1QipOoES-BizJ7-CXy57hONWa1jdkWJvNv8-pMgc66=w427-h240-k-no,False,True,False,"i've had fun here for at least 20 years. owners have changed since then, but it's still top-notch, even better! definitely recommended for beginners, but also for experienced riders. a duo kart is also available, so definitely do it! | fantastic, fun experience. a very nice circuit and good karts. | maybe we should take more account of people who just come to ride for fun and riders who want to drive each other off the track.","https://www.google.com/maps/place/Goodwill/@51.1492939,4.8922295,17z/data=!3m1!4b1!4m6!3m5!1s0x47c14e6da75ae8e5:0x83fd5e5ea1efa527!8m2!3d51.1492939!4d4.8922295!16s%2Fg%2F1tgn8s3t?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.goodwillkarting.be/,2620.48,145.0,1246.31,True,True,False,BE21,Prov. Antwerpen,30000.0,2023,100,284,-1
607,Battle Kart Düsseldorf-Neuss,51.1573896,6.7439083,Düsseldorf,Germany,https://duesseldorf-neuss.battlekart.com/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzr6f23Do1ZrAHk5tF15ZudLHASCpYWKN8VbKenCNhr-xTF43n7EjbJQICqXxT6UFuWhhX1DYvudtETKb0HRSP2Dqq6gt7HC8HdYYqvwEGo6b-J8AZ6HZIOZC604Kw9NOE9flJoeZYJu03g=w408-h306-k-no,True,False,False,"if you write a review on google, you get free drinks!  we were there on saturday. the first impression was good.  a friendly employee told us there was a delay and we'd be 20 to 30 minutes late.  we'd already heard from other guests complaining that things weren't running smoothly.  but okay. after the introduction, things improved. then they said there would be a further delay.  so we bought more drinks and snacks. in total, we spent a lot of money again.  then they said a go-kart was broken. that can happen, but all the suggested solutions were unacceptable.  then came the all-clear, everything was fine, only to be followed shortly by: ""oh wait, never mind.""  we accepted an absolutely ridiculous solution that ultimately meant one of us had to drive alone while the others continued to wait.  what bothered us most about this solution was that people who arrived later and didn't spend any more money were given priority. | highly recommended. it's great fun! | good, very good, perfect","https://www.google.com/maps/place/BattleKart+D%C3%BCsseldorf-Neuss/@51.1571446,6.7442372,17z/data=!3m1!4b1!4m6!3m5!1s0x47b8cb111c61b569:0xc841daf32d0eb95!8m2!3d51.1571446!4d6.7442372!16s%2Fg%2F11x5v0_k5b?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.battlekart.com/de/duesseldorf-neuss,3849.72,212.0,2083.99,True,False,False,DEA1,Düsseldorf,29300.0,2022,100,0,0
81,JPR Belgium,51.1668635,4.1668174,Prov. Oost-Vlaanderen,Belgium,https://www.jprkarting.be/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjon5MQkTbRNg72KW0Kw7bIsMvaV1r_nw_1KWNXl3eIh6wdJxax7FV5ITne9ic6_ibgE2pij-g2-oAIIFj6mx1uoNT7IkXjHc9Mg4l7Nim7nRbvwcGpi01HKw8ScmyYpDBM2yS=w408-h306-k-no,False,True,False,"a very friendly welcome from my namesake. beautiful, large kart track. | celebrated my son's 18th birthday here. karting with a pizza buffet. everything was perfectly arranged by thamara and her team. the track marshals are friendly but to the point. the pizza buffet was delicious and plentiful.  highly recommended!","https://www.google.com/maps/place/JPR+Belgium+indoorkarting/@51.1667198,4.1660737,17z/data=!3m1!4b1!4m6!3m5!1s0x47c38c22c89cdfff:0x3e453fa0a3f06812!8m2!3d51.1667198!4d4.1660737!16s%2Fg%2F1vysvpvf?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.jprkarting.be/,5070.45,417.0,1064.55,True,False,False,BE23,Prov. Oost-Vlaanderen,31700.0,2023,100,0,0
313,Kartfun Astenberg,51.168952,8.4871559,Winterberg,Germany,http://www.kartfun-astenberg.de,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPNDPZi53oEbCO78nHLn3aipT-SRs5yDg883tCg=w901-h240-k-no,False,True,False,"we celebrated our daughter's 15th birthday here, and it was absolutely perfect.  even the initial contact was very friendly, the reservation process was straightforward, and the value for money was excellent.  on-site, we received a very thorough briefing and fantastic race support.  a huge thank you to dennis schmidt!  all in all, it was an unforgettable day for our daughter – highly recommended. | ⭐⭐⭐⭐⭐ we had a fantastic experience! dennis schmidt gave my son a truly excellent introduction to go-karting for his first time. he took his time, explained everything calmly and clearly, and was incredibly patient. my son immediately felt comfortable and taken seriously – dennis treated him as an equal, which unfortunately isn't always the case these days.  i'm completely satisfied and would also like to send my best regards to the owner: you really don't find employees like him every day! we'll definitely be back.  warm regards to winterberg! | mmmm i know the la","https://www.google.com/maps/place/Kartfun+Astenberg/@51.1687451,8.4866519,17z/data=!3m1!4b1!4m6!3m5!1s0x47bb8d1eef40fd2f:0x2e216c4e7b7bca26!8m2!3d51.1687451!4d8.4866519!16s%2Fg%2F1tf7lp3y?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartfun-astenberg.de/,4482.59,2.0,793.4,True,False,False,DEA5,Arnsberg,27300.0,2022,100,0,0
1592,Forest Edge Kart Club,51.1803735,-1.362815,Hampshire and Isle of Wight,United Kingdom,https://fekc.co.uk/,Karting,6,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwtyS8Hc6BsSGPoGMpvp2OMskI_4ue3ZdK1cgNmLBbuNY37NiJdzQ7su4x4C5LVaEhe_84tUCuBFU65TC7woqahNonw_ovHip1f2bzCrMhYn58BjDZeNQzqT55-y1medYy6Ds=w408-h272-k-no,True,True,False,"good quality. no major issues noticed. | great track,exciting racing..friendly people. | absolutely useless!! management and staff are so incompetent slow and very dangerous.. do not race there!!  there is no clean racing! punt off is the way they race and forest edge is fine with it!!! they can't be bothered...","https://www.google.com/maps/place/Forest+Edge+Kart+Club/@51.1803075,-1.3643614,17z/data=!3m1!4b1!4m6!3m5!1s0x48740582a8d0036d:0x7417c274d8cad5a3!8m2!3d51.1803075!4d-1.3643614!16s%2Fg%2F11bc7pdbm_?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.fekc.co.uk/,0.0,8.0,2720.43,False,False,False,UKJ3,Hampshire and Isle of Wight,21500.0,2021 (Estimated),100,0,0
2409,Smallfield Banger Racing Track,51.1815895,-0.1238169,"Surrey, East and West Sussex",United Kingdom,,SIM Racing,10,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-mbbdUHH3oYk_Yr3NX-Ayzbg13l-QPxC8vxFYZFKqqu_pQWBXQ8w_Fa9-n0N0aT6BG2w2btuCBay07DFTssgeN7DPZbtfnW-DTzWG8ID2z4qvLaCxFY23Os51jrwuuCH8GvVJDQ=w408-h544-k-no,False,False,False,"loved it, it was so much fun, very family friendly atmosphere. | always a great day out looking forward to 2026 | first time ive been and loved every minute of it. really friendly ladies at the ticket stall who helped point in the right direction get things started. great  views of the racing from various points around the circuit and food vans for all tastes. there was loads of action on all the races and can't wait to get back in 2026 for more!","https://www.google.com/maps/place/Smallfield+Raceway/@51.1814528,-0.1246052,17z/data=!3m1!4b1!4m6!3m5!1s0x4875fa75bf94a507:0x449d941d8a4efb08!8m2!3d51.1814528!4d-0.1246052!16s%2Fg%2F11cn16_t3z?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",http://www.smallfieldraceway.co.uk/,,,1023.77,False,False,True,UKJ2,"Surrey, East and West Sussex",21500.0,2021 (Estimated),85,0,0
210,SimRacing-Center Düsseldorf,51.1947651,6.823652,Düsseldorf,Germany,https://simracing-center.de,SIM Racing,FAILED,,,,,,,,8856.33,278.0,1739.36,True,False,True,DEA1,Düsseldorf,29300.0,2022,50,0,0
213,Michael Becker & Team,51.2011336,7.9647383,Finnentrop,Germany,https://wt-becker.weebly.com/finnentrop-zentrale.html,Karting,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=USNPny_mz8Vg4mYhnCqniw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.36047&pitch=0&thumbfov=100,False,False,False,good stuff | uncle tuba is always worth a visit!,"https://www.google.com/maps/place/Klaus-Michael+Becker/@51.065699,6.6128041,9z/data=!4m10!1m2!2m1!1sMichael+Becker+%26+Team+Finnentrop+Germany!3m6!1s0x47beb298e259848f:0xdbc0cd774e2317f2!8m2!3d51.065699!4d7.7663686!15sCihNaWNoYWVsIEJlY2tlciAmIFRlYW0gRmlubmVudHJvcCBHZXJtYW554AEA!16s%2Fg%2F11gjmsmz00?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.onkel-tuba.de/?page_id=9,205.89,90.0,640.43,False,False,False,DEA5,Arnsberg,27300.0,2022,100,0,0
1885,Thruxton karting track (youth),51.2035175,-1.6089544,Hampshire and Isle of Wight,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipM41d8Dtj4uyysGB8qKdcuVN7USYQctTnSohxsN=w408-h272-k-no,True,True,False,"this karting experience was a lot of fun thanks to lucy orchard for making this process easy to book 👍 … | an amazing evening with friends and a mixed group racing, well organised with great people making it a fun value for money event on an amazing circuit | fantastic customer service from start to finish for autistic 9 years olds birthday treat. we were allowed a pre visit to try on helmets and overalls and hear the noise levels of the karts where emma & sue were so accommodating and patient. then when we returned for the family experience we had the junior track all to ourselves and the staff were wonderful explaining the rules calmly and clearly and making sure everyone was happy and taken care of. i would 100% recommend this place and would like to thank everyone involved for making harry’s day so much fun!!","https://www.google.com/maps/place/Thruxton+Kart+Centre/@51.203053,-1.609634,17z/data=!3m1!4b1!4m6!3m5!1s0x4873f980ffffffff:0x2d52474cad14edb2!8m2!3d51.203053!4d-1.609634!16s%2Fg%2F1hc4tqk_h?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.thruxtonkarting.co.uk/,609.34,1.0,1822.11,False,True,False,UKJ3,Hampshire and Isle of Wight,21500.0,2021 (Estimated),85,0,0
395,Offroad Kids Otterwisch,51.2053904,12.612457,Leipzig,Germany,,Karting,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o9UJaBoTciHyzCbOQL5lKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.6422&pitch=0&thumbfov=100,False,False,False,,"https://www.google.com/maps/place/Off+road/@50.863719,12.0220211,17z/data=!3m1!4b1!4m6!3m5!1s0x47a6c8c4db19d0f1:0x52173edc33624fe7!8m2!3d50.863719!4d12.0220211!16s%2Fg%2F11tmgchkv5?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",,180.06,4.0,959.22,False,False,False,DED5,Leipzig,24300.0,2022,50,0,0
